OverviewPage,Team1,Team2,WinTeam,LossTeam,DateTime UTC,GameId,MatchId,N GameInMatch,Gamename,Team1Score,Team2Score,Winner,Gamelength,Gamelength Number,Team1Bans,Team2Bans,Team1Picks,Team2Picks,Team1Clouds,Team1Infernals,Team1Mountains,Team1Oceans,Team1Hextechs,Team1Chemtechs,Team1Elders,Team2Clouds,Team2Infernals,Team2Mountains,Team2Oceans,Team2Hextechs,Team2Chemtechs,Team2Elders,DateTime UTC__precision
2024 Season World Championship/Main Event,Top Esports,T1,T1,Top Esports,2024-10-19 14:02:00,2024 Season World Championship/Main Event_Quarterfinals_3_3,2024 Season World Championship/Main Event_Quarterfinals_3,3,Game 3,0,3,2,37:28,37.466666666667,"Rakan,Kalista,Rumble,Renata Glasc,Vi","Yone,Aurora,Skarner,Jax,Rell","Kennen,Xin Zhao,Sylas,Kai'Sa,Leona","Gnar,Poppy,Galio,Xayah,Pyke",2,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2024 Season World Championship/Main Event,Top Esports,T1,Top Esports,T1,2024-10-03 13:32:00,2024 Season World Championship/Main Event_Round 1_2_1,2024 Season World Championship/Main Event_Round 1_2,1,Game 1,1,0,1,30:35,30.583333333333,"Sejuani,Orianna,Gnar,Renata Glasc,Viego","Yone,Tristana,Ziggs,Poppy,Alistar","Renekton,Skarner,Aurora,Jhin,Rell","Jax,Wukong,Neeko,Ashe,Rakan",0,0,1,0,1,1,0,0,0,2,0,0,0,0,0
2024 Season World Championship/Main Event,Weibo Gaming,Bilibili Gaming,Bilibili Gaming,Weibo Gaming,2024-10-26 12:22:00,2024 Season World Championship/Main Event_Semifinals_1_1,2024 Season World Championship/Main Event_Semifinals_1,1,Game 1,0,1,2,39:17,39.283333333333,"Sylas,Rakan,Ashe,Ziggs,Kai'Sa","Aurora,Orianna,Maokai,K'Sante,Gnar","Poppy,Brand,Yone,Kalista,Renata Glasc","Jax,Skarner,Smolder,Varus,Neeko",2,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2024 Season World Championship/Main Event,Weibo Gaming,Bilibili Gaming,Bilibili Gaming,Weibo Gaming,2024-10-26 13:24:00,2024 Season World Championship/Main Event_Semifinals_1_2,2024 Season World Championship/Main Event_Semifinals_1,2,Game 2,0,2,2,31:37,31.616666666667,"Sylas,Rakan,Yone,Smolder,Cassiopeia","Aurora,Orianna,Ashe,Brand,Gnar","Maokai,Elise,Lucian,Kalista,Renata Glasc","Jax,Skarner,Syndra,Ziggs,Rell",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024 Season World Championship/Main Event,Weibo Gaming,Bilibili Gaming,Bilibili Gaming,Weibo Gaming,2024-10-26 14:16:00,2024 Season World Championship/Main Event_Semifinals_1_3,2024 Season World Championship/Main Event_Semifinals_1,3,Game 3,0,3,2,27:45,27.75,"Sylas,Kalista,Rakan,Ahri,Smolder","Aurora,Orianna,Ashe,Gnar,Brand","Rumble,Sejuani,Yone,Ezreal,Maokai","Jax,Skarner,Akali,Kai'Sa,Alistar",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2024 Season World Championship/Main Event,Weibo Gaming,Dplus Kia,Weibo Gaming,Dplus Kia,2024-10-13 13:16:00,2024 Season World Championship/Main Event_Round 5_1_2,2024 Season World Championship/Main Event_Round 5_1,2,Game 2,1,1,1,29:54,29.9,"Vi,Kalista,LeBlanc,Jax,Rell","Ashe,Skarner,Sejuani,Leona,Maokai","Gnar,Brand,Yone,Ezreal,Alistar","Camille,Nocturne,Aurora,Kai'Sa,Nautilus",0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
2024 Season World Championship/Main Event,Weibo Gaming,Fnatic,Weibo Gaming,Fnatic,2024-10-12 13:06:00,2024 Season World Championship/Main Event_Round 4_5_2,2024 Season World Championship/Main Event_Round 4_5,2,Game 2,1,1,1,29:29,29.483333333333,"Ivern,Kalista,Poppy,K'Sante,Kai'Sa","Aurora,Yone,Ashe,Alistar,Xayah","Jax,Skarner,Orianna,Ezreal,Rakan","Rumble,Vi,Ahri,Miss Fortune,Rell",0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
2024 Season World Championship/Main Event,Weibo Gaming,Fnatic,Weibo Gaming,Fnatic,2024-10-12 13:54:00,2024 Season World Championship/Main Event_Round 4_5_3,2024 Season World Championship/Main Event_Round 4_5,3,Game 3,2,1,1,26:32,26.533333333333,"Ivern,Kalista,Poppy,Kai'Sa,Sylas","Yone,Aurora,Orianna,Braum,Rumble","Gnar,Skarner,Ahri,Ezreal,Rakan","Jax,Vi,Swain,Ziggs,Rell",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
2024 Season World Championship/Main Event,Weibo Gaming,LNG Esports,Weibo Gaming,LNG Esports,2024-10-17 12:17:00,2024 Season World Championship/Main Event_Quarterfinals_1_1,2024 Season World Championship/Main Event_Quarterfinals_1,1,Game 1,1,0,1,31:32,31.533333333333,"Rumble,Neeko,Sylas,Kai'Sa,Ziggs","Yone,Aurora,Ezreal,Braum,Jax","Gnar,Skarner,Orianna,Ashe,Rakan","Renekton,Nocturne,Ahri,Jhin,Rell",0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2024 Season World Championship/Main Event,Weibo Gaming,LNG Esports,Weibo Gaming,LNG Esports,2024-10-17 14:16:00,2024 Season World Championship/Main Event_Quarterfinals_1_3,2024 Season World Championship/Main Event_Quarterfinals_1,3,Game 3,2,1,1,37:45,37.75,"Rumble,Neeko,Sylas,Rakan,Ezreal","Aurora,Yone,Skarner,LeBlanc,Brand","Gnar,Maokai,Orianna,Ashe,Braum","Jax,Nocturne,Ahri,Kai'Sa,Alistar",0,1,0,2,0,0,0,0,0,0,2,1,0,0,0
2024 Season World Championship/Play-In,100 Thieves,Movistar R7,100 Thieves,Movistar R7,2024-09-26 13:48:00,2024 Season World Championship/Play-In_Round 1_4_1,2024 Season World Championship/Play-In_Round 1_4,1,Game 1,1,0,1,39:39,39.65,"Gnar,Kai'Sa,Skarner,Ezreal,Kalista","Vi,Yone,Ziggs,Ashe,Senna","K'Sante,Jarvan IV,Hwei,Jhin,Leona","Jax,Brand,Tristana,Draven,Rell",2,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2024 Season World Championship/Play-In,100 Thieves,Movistar R7,Movistar R7,100 Thieves,2024-09-26 14:52:00,2024 Season World Championship/Play-In_Round 1_4_2,2024 Season World Championship/Play-In_Round 1_4,2,Game 2,1,1,2,37:13,37.216666666667,"Gnar,Skarner,Kai'Sa,Syndra,Brand","Vi,Yone,Ziggs,Yasuo,Jarvan IV","K'Sante,Wukong,Aurora,Lucian,Nami","Renekton,Nocturne,Orianna,Ezreal,Nautilus",0,0,0,0,1,1,0,1,0,0,0,2,0,0,0
2024 Season World Championship/Play-In,Fukuoka SoftBank HAWKS gaming,100 Thieves,100 Thieves,Fukuoka SoftBank HAWKS gaming,2024-09-28 14:03:00,2024 Season World Championship/Play-In_Round 1_6_1,2024 Season World Championship/Play-In_Round 1_6,1,Game 1,0,1,2,31:32,31.533333333333,"Ziggs,K'Sante,Jax,Sejuani,Nautilus","Kennen,Skarner,Vi,LeBlanc,Braum","Aurora,Wukong,Akali,Ezreal,Poppy","Renekton,Brand,Yone,Kai'Sa,Leona",0,0,0,1,0,0,0,1,0,3,0,0,0,0,0
2024 Season World Championship/Play-In,Fukuoka SoftBank HAWKS gaming,100 Thieves,100 Thieves,Fukuoka SoftBank HAWKS gaming,2024-09-28 14:53:00,2024 Season World Championship/Play-In_Round 1_6_2,2024 Season World Championship/Play-In_Round 1_6,2,Game 2,0,2,2,25:26,25.433333333333,"Ziggs,Yone,Aurora,Jarvan IV,Wukong","Kennen,Vi,Skarner,Jax,Urgot","Rek'Sai,Sejuani,Syndra,Jhin,Alistar","Renekton,Nocturne,Orianna,Ashe,Braum",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024 Season World Championship/Play-In,Fukuoka SoftBank HAWKS gaming,GAM Esports,GAM Esports,Fukuoka SoftBank HAWKS gaming,2024-09-26 12:56:00,2024 Season World Championship/Play-In_Round 1_3_2,2024 Season World Championship/Play-In_Round 1_3,2,Game 2,0,2,2,26:51,26.85,"Shyvana,Ziggs,K'Sante,Tristana,Sejuani","Skarner,Vi,Kennen,Akali,Viego","Rumble,Lee Sin,LeBlanc,Ashe,Poppy","Aurora,Wukong,Yone,Jhin,Leona",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2024 Season World Championship/Play-In,GAM Esports,Fukuoka SoftBank HAWKS gaming,GAM Esports,Fukuoka SoftBank HAWKS gaming,2024-09-26 12:11:00,2024 Season World Championship/Play-In_Round 1_3_1,2024 Season World Championship/Play-In_Round 1_3,1,Game 1,1,0,1,27:54,27.9,"Skarner,Vi,Kennen,Yone,Leona","Ashe,K'Sante,Jinx,Nocturne,Bard","Aurora,Shyvana,Tristana,Jhin,Poppy","Rumble,Jarvan IV,Lucian,Ziggs,Rell",1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
2024 Season World Championship/Play-In,GAM Esports,Movistar R7,GAM Esports,Movistar R7,2024-09-27 15:00:00,2024 Season World Championship/Play-In_Round 2_2_1,2024 Season World Championship/Play-In_Round 2_2,1,Game 1,1,0,1,33:29,33.483333333333,"Skarner,Orianna,LeBlanc,Nautilus,Leona","Aurora,Ziggs,Vi,Jhin,Ashe","Rumble,Shyvana,Yone,Miss Fortune,Poppy","Gnar,Wukong,Syndra,Ezreal,Braum",0,0,0,0,0,1,0,0,1,0,0,3,0,0,0
2024 Season World Championship/Play-In,GAM Esports,Movistar R7,GAM Esports,Movistar R7,2024-09-27 15:51:00,2024 Season World Championship/Play-In_Round 2_2_2,2024 Season World Championship/Play-In_Round 2_2,2,Game 2,2,0,1,26:56,26.933333333333,"Skarner,Orianna,LeBlanc,Akali,Leona","Aurora,Vi,Shyvana,Poppy,Sejuani","Rumble,Wukong,Yone,Jhin,Rakan","K'Sante,Jarvan IV,Jayce,Ziggs,Rell",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2024 Season World Championship/Play-In,MAD Lions KOI,PSG Talon,MAD Lions KOI,PSG Talon,2024-09-27 12:13:00,2024 Season World Championship/Play-In_Round 2_1_1,2024 Season World Championship/Play-In_Round 2_1,1,Game 1,1,0,1,35:47,35.783333333333,"Sejuani,Zyra,Aurora,Vayne,Gnar","Nidalee,K'Sante,Jinx,Leona,Nautilus","Camille,Skarner,Renekton,Ziggs,Rell","Udyr,Wukong,Akali,Ashe,Braum",0,0,3,0,0,0,0,0,1,0,0,1,0,0,0
2024 Season World Championship/Play-In,MAD Lions KOI,PSG Talon,MAD Lions KOI,PSG Talon,2024-09-27 14:02:00,2024 Season World Championship/Play-In_Round 2_1_3,2024 Season World Championship/Play-In_Round 2_1,3,Game 3,2,1,1,33:07,33.116666666667,"Akali,Yone,Ashe,Gnar,Rumble","Nidalee,K'Sante,Jinx,Braum,Rell","Aurora,Jarvan IV,Vex,Ezreal,Alistar","Corki,Skarner,LeBlanc,Miss Fortune,Leona",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2024 Season World Championship/Play-In,MAD Lions KOI,Vikings Esports (2023 Vietnamese Team),MAD Lions KOI,Vikings Esports (2023 Vietnamese Team),2024-09-25 12:12:00,2024 Season World Championship/Play-In_Round 1_1_1,2024 Season World Championship/Play-In_Round 1_1,1,Game 1,1,0,1,36:56,36.933333333333,"Jax,Senna,Ziggs,Jarvan IV,Nocturne","Vi,Ashe,Skarner,Yone,Braum","K'Sante,Nidalee,Syndra,Jinx,Nautilus","Camille,Lee Sin,Orianna,Ezreal,Poppy",0,3,0,0,0,0,0,0,1,1,0,0,1,0,0
2024 Season World Championship/Play-In,MAD Lions KOI,Vikings Esports (2023 Vietnamese Team),MAD Lions KOI,Vikings Esports (2023 Vietnamese Team),2024-09-25 13:08:00,2024 Season World Championship/Play-In_Round 1_1_2,2024 Season World Championship/Play-In_Round 1_1,2,Game 2,2,0,1,30:53,30.883333333333,"Jax,Senna,Ziggs,Poppy,Leona","Vi,Ashe,Skarner,Viego,Bel'Veth","K'Sante,Nidalee,Syndra,Jinx,Rell","Renekton,Jarvan IV,Orianna,Jhin,Alistar",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2024 Season World Championship/Play-In,Movistar R7,100 Thieves,Movistar R7,100 Thieves,2024-09-26 15:48:00,2024 Season World Championship/Play-In_Round 1_4_3,2024 Season World Championship/Play-In_Round 1_4,3,Game 3,2,1,1,36:26,36.433333333333,"Vi,Yone,Ziggs,Yasuo,Syndra","Gnar,Orianna,Skarner,Jarvan IV,Nocturne","Renekton,Wukong,LeBlanc,Lucian,Nami","K'Sante,Viego,Vex,Jinx,Nautilus",3,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2024 Season World Championship/Play-In,Movistar R7,paiN Gaming,paiN Gaming,Movistar R7,2024-09-29 13:49:00,2024 Season World Championship/Play-In_Round 2_3_3,2024 Season World Championship/Play-In_Round 2_3,3,Game 3,1,2,2,45:16,45.266666666667,"Yone,Skarner,Jax,Renata Glasc,Neeko","Syndra,Orianna,Lucian,Ashe,Draven","Renekton,Sejuani,LeBlanc,Varus,Nautilus","K'Sante,Wukong,Ahri,Kalista,Rell",0,3,0,0,0,0,0,0,2,0,0,1,1,0,0
2024 Season World Championship/Play-In,paiN Gaming,Movistar R7,Movistar R7,paiN Gaming,2024-09-29 12:12:00,2024 Season World Championship/Play-In_Round 2_3_1,2024 Season World Championship/Play-In_Round 2_3,1,Game 1,0,1,2,28:02,28.033333333333,"LeBlanc,Wukong,Renekton,Nautilus,Kalista","Yone,Skarner,Orianna,Sejuani,Akali","Jax,Maokai,Ahri,Lucian,Nami","K'Sante,Poppy,Syndra,Xayah,Rakan",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2024 Season World Championship/Play-In,paiN Gaming,Movistar R7,paiN Gaming,Movistar R7,2024-09-29 12:58:00,2024 Season World Championship/Play-In_Round 2_3_2,2024 Season World Championship/Play-In_Round 2_3,2,Game 2,1,1,1,30:57,30.95,"LeBlanc,Syndra,Renekton,Nautilus,Kalista","Yone,Skarner,Orianna,Akali,Vi","Jax,Sejuani,Ahri,Lucian,Nami","K'Sante,Poppy,Hwei,Xayah,Rakan",1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2024 Season World Championship/Play-In,paiN Gaming,PSG Talon,PSG Talon,paiN Gaming,2024-09-25 15:57:00,2024 Season World Championship/Play-In_Round 1_2_3,2024 Season World Championship/Play-In_Round 1_2,3,Game 3,1,2,2,32:34,32.566666666667,"Skarner,Ziggs,Jarvan IV,Poppy,Bard","Sejuani,Aurora,Maokai,Braum,Jax","Gnar,Lee Sin,Syndra,Ashe,Alistar","Vayne,Wukong,Akali,Jhin,Leona",1,0,1,0,1,0,0,0,0,0,0,2,0,0,0
2024 Season World Championship/Play-In,paiN Gaming,Vikings Esports (2023 Vietnamese Team),paiN Gaming,Vikings Esports (2023 Vietnamese Team),2024-09-28 12:12:00,2024 Season World Championship/Play-In_Round 1_5_1,2024 Season World Championship/Play-In_Round 1_5,1,Game 1,1,0,1,33:23,33.383333333333,"Syndra,Orianna,Jax,Renekton,K'Sante","Ashe,Zyra,Yone,Aurora,Gnar","Rumble,Skarner,Tristana,Kalista,Neeko","Udyr,Brand,Smolder,Miss Fortune,Leona",1,2,0,1,0,0,0,0,1,0,0,0,0,0,0
2024 Season World Championship/Play-In,PSG Talon,100 Thieves,PSG Talon,100 Thieves,2024-09-29 14:59:00,2024 Season World Championship/Play-In_Round 2_4_1,2024 Season World Championship/Play-In_Round 2_4,1,Game 1,1,0,1,26:18,26.3,"Viego,Ashe,Jarvan IV,Lucian,Braum","Aurora,Vi,Yone,Rell,Nautilus","Gnar,Skarner,Orianna,Jhin,Alistar","Renekton,Sejuani,Hwei,Varus,Renata Glasc",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2024 Season World Championship/Play-In,PSG Talon,100 Thieves,PSG Talon,100 Thieves,2024-09-29 15:45:00,2024 Season World Championship/Play-In_Round 2_4_2,2024 Season World Championship/Play-In_Round 2_4,2,Game 2,2,0,1,31:03,31.05,"Viego,Ashe,Jarvan IV,Brand,Shyvana","Aurora,Skarner,Gnar,Jhin,Kai'Sa","Rumble,Sejuani,Yone,Ezreal,Alistar","Aatrox,Lillia,Renekton,Ziggs,Rell",0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
2024 Season World Championship/Play-In,PSG Talon,MAD Lions KOI,PSG Talon,MAD Lions KOI,2024-09-27 13:08:00,2024 Season World Championship/Play-In_Round 2_1_2,2024 Season World Championship/Play-In_Round 2_1,2,Game 2,1,1,1,34:56,34.933333333333,"Nidalee,K'Sante,Jinx,Braum,Neeko","Aurora,Yone,Skarner,Akali,LeBlanc","Gnar,Vi,Ahri,Miss Fortune,Leona","Renekton,Viego,Syndra,Ezreal,Rell",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2024 Season World Championship/Play-In,PSG Talon,paiN Gaming,paiN Gaming,PSG Talon,2024-09-25 14:18:00,2024 Season World Championship/Play-In_Round 1_2_1,2024 Season World Championship/Play-In_Round 1_2,1,Game 1,0,1,2,31:17,31.283333333333,"Maokai,Ashe,Orianna,Ziggs,Alistar","Aurora,Syndra,Kalista,Varus,Nautilus","Rumble,Skarner,Tristana,Miss Fortune,Rell","Jax,Sejuani,Yone,Lucian,Nami",0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
2024 Season World Championship/Play-In,PSG Talon,paiN Gaming,PSG Talon,paiN Gaming,2024-09-25 15:09:00,2024 Season World Championship/Play-In_Round 1_2_2,2024 Season World Championship/Play-In_Round 1_2,2,Game 2,1,1,1,27:57,27.95,"Maokai,Ashe,Sejuani,Lucian,Alistar","Syndra,Kalista,Aurora,Varus,Rakan","Gnar,Skarner,Akali,Jhin,Rell","Rumble,Vi,Yone,Ezreal,Braum",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2024 Season World Championship/Play-In,Vikings Esports (2023 Vietnamese Team),paiN Gaming,paiN Gaming,Vikings Esports (2023 Vietnamese Team),2024-09-28 13:04:00,2024 Season World Championship/Play-In_Round 1_5_2,2024 Season World Championship/Play-In_Round 1_5,2,Game 2,0,2,2,34:36,34.6,"Rumble,Yone,Aurora,Lucian,Ezreal","Syndra,Orianna,Ziggs,Lillia,Brand","K'Sante,Shyvana,Tristana,Ashe,Poppy","Jax,Sejuani,Akali,Jhin,Bard",0,0,0,0,1,0,0,0,0,1,0,0,3,0,0
2025 Season World Championship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Season World Championship/Main Event,100 Thieves,T1,T1,100 Thieves,2025-10-24 10:12:00,2025 Season World Championship/Main Event_Round 4_6_1,2025 Season World Championship/Main Event_Round 4_6,1,Game 1,0,1,2,41:35,41.583333333333,"Bard,Azir,Poppy,Karma,Neeko","Sion,Orianna,Yunara,Ziggs,Rakan","Ambessa,Wukong,Sylas,Varus,Alistar","Renekton,Xin Zhao,Taliyah,Corki,Leona",0,2,0,0,0,0,0,0,2,0,0,1,1,0,0
2025 Season World Championship/Main Event,100 Thieves,T1,T1,100 Thieves,2025-10-24 11:13:00,2025 Season World Championship/Main Event_Round 4_6_2,2025 Season World Championship/Main Event_Round 4_6,2,Game 2,0,2,2,30:01,30.016666666667,"Bard,Qiyana,Caitlyn,Poppy,Lulu","Sion,Yunara,K'Sante,Rakan,Ezreal","Rumble,Pantheon,Akali,Kai'Sa,Rell","Galio,Jarvan IV,Orianna,Xayah,Neeko",0,0,1,0,0,0,0,0,3,0,1,0,0,0,0
2025 Season World Championship/Main Event,Anyone's Legend,CTBC Flying Oyster,Anyone's Legend,CTBC Flying Oyster,2025-10-17 10:56:00,2025 Season World Championship/Main Event_Round 3_2_2,2025 Season World Championship/Main Event_Round 3_2,2,Game 2,1,1,1,30:10,30.166666666667,"Caitlyn,Draven,Azir,Alistar,Sivir","Poppy,Kai'Sa,Qiyana,Galio,Ornn","Ambessa,Xin Zhao,Orianna,Ziggs,Leona","Rumble,Pantheon,Akali,Lucian,Braum",0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
2025 Season World Championship/Main Event,Anyone's Legend,T1,Anyone's Legend,T1,2025-10-31 08:09:00,2025 Season World Championship/Main Event_Quarterfinals_4_2,2025 Season World Championship/Main Event_Quarterfinals_4,2,Game 2,1,1,1,31:33,31.55,"Bard,Azir,Neeko,Corki,Jhin","Yunara,Orianna,Alistar,Ornn,Aurora","Ambessa,Wukong,Galio,Sivir,Poppy","Rumble,Xin Zhao,Anivia,Draven,Nautilus",0,1,2,0,0,0,0,1,0,1,0,0,0,0,0
2025 Season World Championship/Main Event,Anyone's Legend,T1,T1,Anyone's Legend,2025-10-31 07:14:00,2025 Season World Championship/Main Event_Quarterfinals_4_1,2025 Season World Championship/Main Event_Quarterfinals_4,1,Game 1,0,1,2,36:02,36.033333333333,"Bard,Azir,Neeko,Poppy,Alistar","Trundle,Yunara,Orianna,Ziggs,Sivir","Rek'Sai,Qiyana,Ryze,Ezreal,Braum","Sion,Pantheon,Taliyah,Varus,Rakan",0,0,0,0,0,0,0,0,2,0,0,1,1,1,0
2025 Season World Championship/Main Event,Anyone's Legend,T1,T1,Anyone's Legend,2025-10-31 11:04:00,2025 Season World Championship/Main Event_Quarterfinals_4_5,2025 Season World Championship/Main Event_Quarterfinals_4,5,Game 5,2,3,2,35:15,35.25,"Azir,Caitlyn,Miss Fortune,Pyke,Alistar","Trundle,Orianna,Yunara,Jax,Akali","Aatrox,Sejuani,Syndra,Jinx,Lulu","Renekton,Dr. Mundo,Mel,Ashe,Seraphine",0,0,0,0,0,0,0,0,1,0,0,2,1,1,0
2025 Season World Championship/Main Event,Bilibili Gaming,100 Thieves,100 Thieves,Bilibili Gaming,2025-10-15 08:15:00,2025 Season World Championship/Main Event_Round 1_4_1,2025 Season World Championship/Main Event_Round 1_4,1,Game 1,0,1,2,31:10,31.166666666667,"Poppy,Yunara,Lee Sin,Karma,Corki","Qiyana,Neeko,Orianna,Ambessa,Ryze","Rek'Sai,Jarvan IV,Taliyah,Caitlyn,Elise","Sion,Xin Zhao,Aurora,Ziggs,Rell",0,0,1,0,0,0,0,1,0,0,0,2,0,0,0
2025 Season World Championship/Main Event,Bilibili Gaming,Fnatic,Bilibili Gaming,Fnatic,2025-10-16 11:03:00,2025 Season World Championship/Main Event_Round 2_7_1,2025 Season World Championship/Main Event_Round 2_7,1,Game 1,1,0,1,27:53,27.883333333333,"Wukong,Neeko,Azir,Rumble,Sion","Jarvan IV,Yunara,Qiyana,Nocturne,Xin Zhao","Renekton,Naafiri,Orianna,Xayah,Rakan","Poppy,Vi,Aurora,Caitlyn,Morgana",0,0,0,1,1,0,0,0,0,0,0,0,2,0,0
2025 Season World Championship/Main Event,Bilibili Gaming,G2 Esports,G2 Esports,Bilibili Gaming,2025-10-18 10:13:00,2025 Season World Championship/Main Event_Round 3_5_1,2025 Season World Championship/Main Event_Round 3_5,1,Game 1,0,1,2,28:03,28.05,"Azir,Wukong,Sion,Cassiopeia,Taliyah","Orianna,Neeko,Yunara,Sivir,Karma","K'Sante,Qiyana,Ryze,Ezreal,Leona","Poppy,Xin Zhao,Anivia,Varus,Braum",0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
2025 Season World Championship/Main Event,Bilibili Gaming,Top Esports,Top Esports,Bilibili Gaming,2025-10-25 08:22:00,2025 Season World Championship/Main Event_Round 5_2_2,2025 Season World Championship/Main Event_Round 5_2,2,Game 2,1,1,2,28:37,28.616666666667,"Qiyana,Sion,Ryze,Renata Glasc,Xayah","Wukong,Caitlyn,Taliyah,Ezreal,Corki","Renekton,Vi,Aurora,Sivir,Alistar","K'Sante,Trundle,Azir,Varus,Poppy",0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
2025 Season World Championship/Main Event,Bilibili Gaming,Vivo Keyd Stars,Bilibili Gaming,Vivo Keyd Stars,2025-10-24 08:12:00,2025 Season World Championship/Main Event_Round 4_5_1,2025 Season World Championship/Main Event_Round 4_5,1,Game 1,1,0,1,29:54,29.9,"Sion,Wukong,Aurora,Renekton,Poppy","Yunara,Orianna,Ezreal,Caitlyn,Yorick","Jax,Trundle,Ziggs,Kai'Sa,Neeko","Ambessa,Qiyana,Azir,Varus,Karma",2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025 Season World Championship/Main Event,CTBC Flying Oyster,Anyone's Legend,Anyone's Legend,CTBC Flying Oyster,2025-10-17 11:47:00,2025 Season World Championship/Main Event_Round 3_2_3,2025 Season World Championship/Main Event_Round 3_2,3,Game 3,1,2,2,29:51,29.85,"Poppy,Bard,Kai'Sa,Sivir,Jayce","Azir,Qiyana,Caitlyn,Rakan,Draven","Renekton,Vi,Taliyah,Miss Fortune,Nautilus","Rek'Sai,Trundle,LeBlanc,Jhin,Alistar",0,0,0,1,0,0,0,0,1,0,0,0,3,0,0
2025 Season World Championship/Main Event,CTBC Flying Oyster,Anyone's Legend,CTBC Flying Oyster,Anyone's Legend,2025-10-17 09:56:00,2025 Season World Championship/Main Event_Round 3_2_1,2025 Season World Championship/Main Event_Round 3_2,1,Game 1,1,0,1,38:23,38.383333333333,"Poppy,Kai'Sa,Pantheon,Xin Zhao,Trundle","Orianna,Azir,Qiyana,Leona,Rakan","Sion,Wukong,Aurora,Corki,Nami","Kled,Maokai,Ryze,Yunara,Neeko",0,0,0,3,0,0,0,0,1,0,0,1,0,0,0
2025 Season World Championship/Main Event,CTBC Flying Oyster,FlyQuest,CTBC Flying Oyster,FlyQuest,2025-10-25 05:15:00,2025 Season World Championship/Main Event_Round 5_1_1,2025 Season World Championship/Main Event_Round 5_1,1,Game 1,1,0,1,45:08,45.133333333333,"Yunara,Mordekaiser,Wukong,Ambessa,Galio","Orianna,Sion,Qiyana,Poppy,Caitlyn","Rumble,Xin Zhao,Azir,Corki,Leona","K'Sante,Vi,Taliyah,Jhin,Alistar",0,0,4,0,0,0,0,0,1,1,0,1,0,0,0
2025 Season World Championship/Main Event,CTBC Flying Oyster,Fnatic,CTBC Flying Oyster,Fnatic,2025-10-15 06:18:00,2025 Season World Championship/Main Event_Round 1_2_1,2025 Season World Championship/Main Event_Round 1_2,1,Game 1,1,0,1,32:01,32.016666666667,"Kai'Sa,Ambessa,Orianna,Poppy,Rek'Sai","Yunara,Azir,Qiyana,Sivir,Corki","Sion,Xin Zhao,Ryze,Caitlyn,Neeko","K'Sante,Vi,Taliyah,Ezreal,Nautilus",0,0,1,0,0,3,0,1,0,0,0,0,0,0,0
2025 Season World Championship/Main Event,CTBC Flying Oyster,Hanwha Life Esports,Hanwha Life Esports,CTBC Flying Oyster,2025-10-22 08:14:00,2025 Season World Championship/Main Event_Round 4_1_1,2025 Season World Championship/Main Event_Round 4_1,1,Game 1,0,1,2,31:23,31.383333333333,"Poppy,Ambessa,Wukong,Alistar,Braum","Qiyana,Sion,Corki,Caitlyn,Neeko","K'Sante,Xin Zhao,Orianna,Ezreal,Nami","Rumble,Jarvan IV,Azir,Yunara,Rakan",1,1,0,0,0,1,0,0,2,0,0,0,0,0,0
2025 Season World Championship/Main Event,CTBC Flying Oyster,Hanwha Life Esports,Hanwha Life Esports,CTBC Flying Oyster,2025-10-22 09:12:00,2025 Season World Championship/Main Event_Round 4_1_2,2025 Season World Championship/Main Event_Round 4_1,2,Game 2,0,2,2,34:41,34.683333333333,"Poppy,Ambessa,Aurora,Corki,Kai'Sa","Qiyana,Sion,Wukong,Neeko,Draven","Renekton,Trundle,Ryze,Ziggs,Leona","Rek'Sai,Vi,Taliyah,Caitlyn,Alistar",1,0,0,1,0,1,0,0,0,0,0,0,2,0,0
